Id,Comment
@imgo2,고등학교 들어와서 또 들어요. 저 잠 좀 깰게요. 이 정도 투자는 괜찮겠죠
@penguin7863,인류가 만든 노래 중 최고의 노래로 손꼽히지 않을까 인생에서 단 한 노래만 들을 수 있다고 하면 단언컨데 이 노래를 고를거
@Jyunh,3:11 불켜지면서 하이라이트 나오는거
@user-uv9xz3kw1k,"""Latte is horse"""
@marlingazamimuchim9426,농담 안 하고 들을 때마다 벅차오름
@LEO1014DONG,2:08 ㅋㅋㅋㅋㅋ어떤 영상 댓에서 여기 누나는 똥을싸 냄비에~ 이런댓 봤는데 그 이후로 글케만 들려ㅋㅋ
@user-tl1ff5pf7v,🇳🇮🇨🇦🇧🇷🇨🇲🇬🇧🇦🇺🇺🇸🇺🇸🇺🇸가사가 죽인다 죽여  ^^
@vovsin1122,공연 보는사람은 어떤느낌이고 하는사람은 어떤느낌일까?
@yaku6295,이 노래 검색하는데 '콜드플레이 워어어'가 자동완성 목록에 있는거 미춰버릴거 같다 ㅋㅋㅋㅋ 그래요 나도 그렇게 왔어요
@cdh8208,그냥 그런 인생들에게도 노래듣는 순간만큼은 정복자라느니 왕이라느니 나불대게 해주는 노래.. 댓글들보면 알잖아 ㅋ
@user-gy5uw3gb5n,인생노래 진인사대천명이진희
@ayoayobb,2024 손
@user-vg3gz2qq3t,황서키 번역 보고왔슈
@user-kk2hs2hg7e,"조회수 19,671,481회 2021.12.12"
@madennnntirx,어떻게 이런 노래를 만들었을까
@wendykang9106,2023년 듣는 사람?
@_qwe567,하나님 짱 ㅋㅋ
@jjkim3643,2017년 잠실에서 내가 저걸 했지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@user-md6hi5ns4m,"이 노래 들을때마다 가사가 자기얘기 쓴건지 지어낸건지 궁금했는데 드디어 찾아봤다....   Viva La Vida는 몰락한 왕의 비참한 최후를 담았으며, 정치적인 메세지를 던지는 우화의 형식을 한 곡이다. 생텍쥐페리의 어린 왕자에 나오는 왕을 모티브로 했지만, 이 곡의 뮤비에 등장한 왕은 역사 속의 실존 인물인 샤를 10세라는 점이 다르다.-출처: 나무위키  결론: 자기 얘기는 아니었다..왠지 아쉽네"
@user-vt6lv1ko1u,진짜 비바람이다 치니까 나오누..
@galler7408,아직 듣는사람 있나?
@anio3342,나도 남준에게 전하는 글이 단어 하나하나 너무 이쁘고 이룬 글들이 하나하나 너무 감동이었는데  왜 남준이 응원했는지 알겠어요 남준 마음이 내 마음이고 이 노래가 노랫말이 너무 이뻐요
@Moonjaein3,나의 꿈 교사가 되어 다시 오기를
@Ssapculma,왜 난 슬플까
@whiterandy8046,어쎼신 크리드인가....?
@user-we7nb5zl2e,해리 케인 폼 미쳤다
@johnfreddy2928,네로황제의 이야기를 노래로 풀어낸거같군요
@user-xi9nu1tm2m,이거 라이브였음??? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@jasonseo1862,어밴져스 또 봐야겟다  이말 인정 하먼 눌러
@user-jo4ik1xh6e,2022년에 보러온 사람 손
@Gundgod,2:08 누나는 똥을싸 냄비에~
@greenddackji,쿠팡보고 뽕차서 보러옴 ㅋㅋ
@user-pq7kk8zm8p,셧다운
@vs2446,저기 장소 어디임?
@user-pv8jm3me2h,난 솔 전쟁때 저거 틀어주면 이길듯
@user-oi7jq8jr9q,나는 학교에서 연습해오랬는데
@user-vt2ls9dk8z,1111
@user-in5zx5sr2m,나죽을때 이노래틀꺼임
@91dongs65,필존스 노래 잘하누
@user-cj7tb6pg6d,비바라비다가 영화 300 ost 였다면 더 멋있었을듯 ㅎ
@djvvb1,3:14 보컬이 따로 필요없는 그 장면
@user-vu9sd9qm7e,2:08 누가 누나는 똥을싸 냄비에 라고 말한거 이후로 계속 그렇게 들린다 ㅋㅋㅋㅋ
@Sorasaki_Hina,Baba Yetu가 인류의 엔딩곡이라면 이 곡은 인류의 오프닝 곡이 될 것이다.
@For_Avicii,2:08 누나 똥싸 냄비에~~
@seoart,??:Ah~우린 비바라비다 비바라비다~
@user-yz9fw8dr8d,이게 그 태버 비바라비다인가
@hayl3762,ㅇㄴㅋㅋㅋ 제목 기억 안나서 종치는 노래라고 쳤는데 젤 먼저 뜨네ㅋㅋ
@user-bq8do5rr4h,이노래를 들으며 걸으면 창공을 훨훨 날아가는 독수리가 되는 기분 영원하라 콜드플레이
@user-je7mq4jx7y,지금에 권력자 누구에게 들려주고 싶은 노래 국민은 바보가 이니다.  우리의 목소리를 외면하면 결과는 패배뿐 잊지말라
@user-xn3hh8pe1g,시진핑에게 가장 선물해주고싶은 노래
@LONG100B,이거들으면서 설거지하다가 두들기다 접시 깨졌다
@Believe_Faker_the_God,롤하면서 들으려고 틀었는데 손가락이 아닌 몸이 움직이고 있었다
@manmanmanmanmanman9988,참 신기하긴함 옛날에는 둘러앉아서 나무를 막대기로 치고 노래하면서 만들어냈던것이 이렇게 발전했다니
@user-lh7dg5sc7u,아니 쇼미 비바라비다를 치니니까 이게 나오네ㅋㅎㅋㅎㅋㅎ
@lHarryKanel,2023년 ️
@user-rg5nj9wc3o,오빠 전하렴이야.....
@Yeroronggu,황석희 번역가님 번역은 진짜…언어능력이 어느정도까지 경지에 달하면 저렇게 번역을 하나요…나는 생기부 하나 쓸 때도 어버버 거리던 애였는데..
@user-pu9zz7pz6c,한국 내한 공연 국뽕 차서 봤었는데...여긴 더쩌네.
@user-th6bi2wb6s,이노래를 왜이제서야 알았을까
@user-ct7qt8ew3q,요즘 이노래 들으면 오승환 생각난다....
@user-no6qr1xp3y,여기서 우리가 느껴야 할 부분은 노래 부르는 사람도 아니고 관중도 아니고 기타 악기치는 사람이 아닌 제일 박자도 안놓치시고 개빡쌔게 1:53 북 두드리는 형님임..
@shawnkim8542,"Thank you Lord Jesus Christ.  All the music in this world that has existed, and is existing truly means that Heavenly Father's Will be done on Earth through the son Jesus Christ, by the power of The True Holy Spirit. I declare, proclaim, and pray to Heavenly Father in Yeshua Christ name. Amen."
@user-qe3xw2rb2b,영화번역가 황석희님은 뭐예요? 가사번역을 황석희님이 했다는건가?  근데 가사가 왜 이러지 영화 ost 너낌
@user-ui2yj6zg5d,인류사가 한편의 영화라면 엔딩 크레딧 올라갈 때 나올 노래
@juhong3471,메시 스페셜..
@football_forrest,죽기전에 한번이라도 실제로 보고 느낄 수 있을까
@dove9219,마크듣고울었는데
@user-yz7gh3nm3d,1:51 여기 왕관 벗어서 내려놓는거같음
@milk0m3d48,2:10 ...?
@user-ux1kz1ci4v,어디 공연일까
@user-op5zy1hl7h,"""전세계를 내가 지배한다."""
@user-zm7fp5qo3x,이 노래 듣고 이어폰 빼고 나면 뭔가 허무함 방금까지 왕이었다가 몰락한 느낌이야
@user-kr216rt,대상혁
@remote-fairy,ㅋㅋㅋㅋ 비디터에서 보던 댓글이 여기 와있으니깐 신기하네 ㅋㅋ
@user-ii7ot3wk5g,"후에 언제라도 런던올림픽이 다시금 열린다면, 그 때에 폐막곡은 이 곡이 되지 않을까"
@user-bs6xm2um1s,이 노래는 아무리 봐도 떼창있으면 400프로 버프 된다는 말이지.. 물론 떼창 듣다 음반 들으면 뭔가 부족함 ㅋㅋㅋ
@razeracti,댓글중에 '라뗴는 말이야를 간지나게 말하는 법' 이라고 했던 댓글 있었는데 어디감? ㅋㅋㅋㅋ
@kdk34051,신랑 입장해야할거같아요..
@moondain,외계인 오면 들려줘여하는 노래임.
@user-ow8ju2wd5v,Orphan group
@user-mz4yp9xq2l,"I used to rule the world Seas would rise when I gave the word Now in the morning I sleep alone Sweep the streets I used to own  I used to roll the dice Feel the fear in my enemy's eyes Listen as the crowd would sing: ""Now the old king is dead! Long live the king!"" One minute I held the key Next the walls were closed on me And I discovered that my castles stand Upon pillars of salt, and pillars of sand  I hear Jerusalem bells are ringing Roman calvary choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain Once you know there was never Never an honest word That was when I ruled the world  It was the wicked and wild wind Blew down the doors to let me in Shattered windows and the sound of drums People couldn't believe what I'd become Revolutionaries wait For my head on a silver plate Just a puppet on a lonely string Oh, who would ever want to be king?  I hear Jerusalem bells are ringing Roman calvary choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter won't call my name Never an honest word But that was when I ruled the world  Hear Jerusalem bells are ringing Roman calvary choirs are singing Be my mirror, my sword and shield My missionaries in a foreign field For some reason I can't explain I know Saint Peter will call my name Never an honest word But that was when I ruled the world"
@user-vt4e,"타락한 성공에게 희망을, 우리는 위대했음을"
@meowbooks5045,카메라가 너무 열일 해서... 사람들 WHoa할 때 전율이 일고 눈물이 다 나네.. 저 기분 어떨까. 현장감이 그냥 훅 치고 들옴.
@oingandmingminglove,그렇게 그 열기를 몰고서 떡상했다고 한다
@yjangie972,덤벼라 기말고사
@user-ry1ob7tc9t,시진핑 무너지고 중국이 제대로 민주주의 국가가 됬을때 울려퍼질 노래
@user-dy8zp5qo5t,지는해 처럼 단두대에 끌려가기 직전 왕의 심정을 표현한 노래라고 방금 kbs1 예썰의 전당 이라는 프로그램에서 알려주는것 듣고 살짝 충격 받았어요  충격의 대부분은 제 무식함의 부끄러움 입니다
@user-bp5nt6bx5k,"7월혁명보단 2월혁명을 모티브로 한 것 같음 들라크루아 그림은 7월혁명이긴 한데, 시민의 뜻에 따라 영광스럽게 즉위한 왕이 시민의 손에 의해 끌려내려오는 게 더 이 노래랑 맞는듯"
@user-rf4xm6fg1y,오늘 이후 들으러 오신분들 손!!!
@user-dm1us3sg3x,이거 들으면 내가 다 이긴것 같음
@user-ct9ek7hf3u,그 댓글 보러왔는데 묻힌건지 삭제한 건지 다른 영상인지 모르겠네 라떼는 말이야를 간지나게 표현한 곡이라는 글..
@rhdoddldmltltjs,이 노래 한 번 듣고나면 다시 태어나는 거야 이제 시작이다
@suzan3783,나는 크리스마틴의 저 덩실덩실 막춤이 좋다 ㅋ
@nox8278,이 노래 근데 한국에서 유독 인기가 많네 우리나라 사람들만 봤을 텐데도 조회수 2400만이 넘는 거 보면
@user-po4bx5kt5p,제목 까먹어서  피쉬앤칩스 치고 영국인거 알고 찾아왔습니다
@w-rabbit,노래들으면 선수도 아닌데 월드컵에서 골넣을수  있을거같다
@user-hq7so6fq4w,태버 보고 온 사람 손
@myungkeunchoi9223,민중을 통제하는 권력은 오래갈수 없죠
@user-xv9tl3wk5r,"01:50 아, 왕관 벗네..."
@user-yh9et7rj4l,조조에게 들려주고싶은 노래
@user-jm5ht8lq9i,대머리형님 칼박에 칼리듬 오른손 아프실 것 같아요.
@songkw5888,누가 그랬는데 이곡 인류 대표곡이라고
@user-zj7wu6vm3l,전 공연 버전이 더 좋은듯
@sehwarous,가사를 보면 영화 마지막 황제가 떠오름.
@Jotmanyee,중간중간에 관객 비춰주는거… 되게 가사에 나오는 민중들 같아서 소름돋음
@user-jl8bo5om9s,노래 목소리  편안하고 좋다 찬송가 같네   콘서트가 교회분위기같네
@JamesPark77777,문산군 물러날때 쓰이는 노래 ㄷㄷ 왕조시대를 끝내버리는 석열이형 입장곡ㅋㅋㅋㅋ
@user-vu8eo6ne7t,이거 어떤왕 이야기임?
@user-nq7iy9pj3s,브라질은 최고의 열정을 보여줌~BTS도 상파울루 공연을 최고로 잊지 못한다했지~젊음을 발산할수있는 날이 빨리오도록 질병아 사라져라
@moosekiss6543,Tho름
@user-dc6hz4zx3t,이노래 가사가 푸틴의 상황이되길
@user-ke4ut3bm8k,스파이더맨 노웨이홈 번역하신 분임?
@user-qk7xf5gl4w,콜드플레이 역시 영국사람이라네....
@tomanman7246,마치 기독교 문명의 승리를 말하는 노래랄까
@user-hq3ip2ql6w,마스크 안쓰고 저렇게 모여서 놀고싶다
@livingstonepetra2264,승리의 함성소리를 들으며 앞으로 전진하라~~~ 쿵쾅쿵쾅~~ 워어워어~~~
@byeongkukjeon3352,음원이랑 너무 차이나넹
@crossgreentv9094,종식송
@cavefox,크리스 너무 뛰어서 호흡이 ㅋㅋㅋ
@zizon_dino,"viva la vida    I used to rule the world 난 한 때 세상을 지배했었어 Seas would rise when I gave the word 내 한마디에 바다가 들썩이곤 했었어 Now in the morning I sleep alone 하지만 이제 난 아침에 혼자서 잠을 청하곤 해 Sweep the streets I used to own 한때 내 것이었던 거리를 청소하면서  I used to roll the dice 난 한때 주사위를 굴리곤 했지 Feel the fear in my enemy's eyes 내 적들의 눈 속에 비친 공포를 느끼면서 Listen as the crowd would sing: 군중의 노래를 잘 들어봐: ""Now the old king is dead! Long live the king!"" ""옛 왕이 죽었다! 폐하 만세!""  One minute I held the key 한때 난 열쇠를 지고 있었고 Next the walls were closed on me 바로 다음 순간에 벽들은 나를 가둬버렸어 And I discovered that my castles stand 그리고 난 알아버렸어 내 성은 Upon pillars of salt and pillars of sand 모래와 소금의 기둥에 지탱되고 있다는 걸  I hear Jerusalem bells a ringing 내 귀엔 예루살렘의 종소리가 들리고 Roman Cavalry choirs are singing 로마 기병대 악단의 노래소리도 들려 Be my mirror my sword and shield 나의 거울이 되어주오, 나의 검과 나의 방패 My missionaries in a foreign field 그리고 낯선 땅에 있는 나의 선교자들이여 For some reason I can't explain 난 왠지 모르게 설명 할 수 없어 Once you go there was never, never an honest word 그곳에 다다르면 절대, 절대로 진실된 말 같은건 없어 That was when I ruled the world 내가 세상을 지배했을때 말이지  It was the wicked and wild wind 사악하고 난폭한 바람이었어 Blew down the doors to let me in. 내가 들어 갈 수 있게 문을 부숴준건 Shattered windows and the sound of drums 부서진 창문들과 북소리들 People couldn't believe what I'd become 사람들은 나의 변한 모습을 믿기 힘들어 했지  Revolutionaries wait 혁명가들은 기다리고 있지 For my head on a silver plate 은쟁반 위에 올려진 내 머리를 Just a puppet on a lonely string 난 그저 외로운 줄에 달린 꼭두각시인걸 Oh who would ever want to be king? 그 누가 왕이 되고 싶어할까?  I hear Jerusalem bells a ringing 내 귀엔 예루살렘의 종소리가 들리고 Roman Cavalry choirs are singing 로마 기병대 악단의 노랫소리도 들려 Be my mirror my sword and shield 나의 거울이 되어 주오, 나의 검과 나의 방패 My missionaries in a foreign field 그리고 낯선 땅에 있는 나의 선교자들이여 For some reason I can't explain 난 왠지 모르게 설 할 수가 없어 I Know Saint Peter 난 알고있어 성 베드로가 won't call my name Never an honest word 내 이름을 부르지 않을 꺼라는 것을 But that was when I ruled the world 내가 세상을 지배했을때 말이지  ooooo ooooo ooooo oooooo ooooo  I hear Jerusalem bells a ringing 내 귀엔 예루살렘의 종소리가 들리고 Roman Cavalry choirs are singing 로마 기병대 악단의 노랫소리도 들려 Be my mirror my sword and shield 나의 거울이 되어 주오, 나의 검과 방패 My missionaries in a foreign field 그리고 낯선 땅에 있는 나의 선교자들이여 For some reason I can't explain 난 왠지 모르게 설명 할 수가 없어 I Know Saint Peter 난 알고있지 성베드로가 won't call my name Never an honest word 나의 이름을 부르지 않을 꺼라는 것을 But that was when I ruled the world 내가 세상을 지배 했을때 말이지 Oooooh Oooooh Oooooh"
@user-dv5fm5uf4d,도쿄올림픽 남자 축구 경기 결승전 끝나고 이노래나오길레 찐인가 싶어서 왔수다
@synee122,코로나끝나면 진짜 저런곳 가서 미친듯이 사람들이랑 뛰놀고 싶다
@wyattconnor8795,이름 기억 안 나서 로마 기병대 친 사람 개추 ㅋㅋ
@user-pe2ry6qv9l,이곡은 문화재로 지정해라.
@user-fv5dr1zr3w,러시아 패망하고 전세계라이브하면 개지리겠다
@jangseung7201,마이 유니버스 핫샷 데뷔 축하 드립니다
@user-ki6ht5zx5d,슈밴보고 보러옴
@user-zo6rr7hs5y,머리 무 음악지능 유 대머리 아저씨 와우
@luckguy8376,때창이 필요없는 공연이네
@gantry82,어떻게 따라 부르는걸 참을수 있지??
@user12wn18,2:08 누나는 똥을 싸 냄비에 ~~
@StnShinjukuChannel,너무 감동받았습니다 포트를 삭제하고 아이폰을 없애겠습니다.
@dwsp-dd3md,왜케 음 마지막을 끊어
@user-in6dt7lr8b,TMi:이건 찬송이다.그렇다 CCL이다 곧 하나님이 이 노래에 주인공이다.크리스천 내 댓글에 손 들어 안들어?
@user-ii6ij6zz4m,북칠때 손넣을때 찧었음 개웃겼을텐데
@junddeok,"""아 엄마 역사 공부중이라고요"""
@user-yl3po8yg4z,2023년 에도 보는 사람 손?
@llliliillilillli7895,가망이 없어…
@userunbubble,워터멜론 가게 이름이 여기서 따온 거구나
@user-kd1fo8ou9t,02:08 누나는 똥을싸 냄비에~~
@sexoxoeeenomoredrama3796,화해하지마.미안.
@jinyoung4166,2024/02/21 새벽
@user-os9ik2oc1p,이 가사는 뭐지 ㅋ
@brucewayne-ox8ss,노래 그냥 그런데  터질꺼 같으면서 터지지 않는 노래네
@user-ni6xo3jw3f,이댓글 ㅈㄴ 웃겼는데 2:07 누나는 똥을싸 냄비에~
@O_young1226,이거 라이브지 당연히 콜드 플레인데 ㅋㅋㅋ
@user-rj8wf9ss3t,가사는 그렇게 비통할 수 없는데 노래는 월드컵 우승팀 퍼레이드할때 나올거 같은 노래임 ㅋㅋ
@AAA-zj8dg,“오오오오 오오오오 팝송” 치면나오는 노래
@jamesvincent3314,4년 반 뒤에 이 노래를 즐겁게 들을 날이 오기를...
@user-pe7lj2fb3x,출근길에 들으면 거의 대기업 회장 쌉가능
@Kaemo_,워어어어어어 워어어어어어 라고 검색하면 나오는 팝송
@sadcreep-,대한민국 통일되면 dmz에서 공연한번 해줬으면 좋겠음 ㅎㅎㅎ
@user-kw7ws1jf1z,"공부하면서 이노래 들으면서   알게됫슴 ...       ""이미 주사위는 던져졌다는걸"""
@jinisa8709,한 10만 관중이 때창하면 지리겄는디
@user-gj5xb1sp2y,이거왜2년전노래야
@user-bk2fc3sv3g,역시 같은 노래도 울나라에서 부르고 떼창하는게 더 신나긴하네
@jihunkim7173,NKOTBSB곡인줄 알았는데 가수가 따로있았네..ㅎㅎ
@user-wq2rj3xp1r,샤를 10세가 생각나는 노래
@rtr1005,러시아군 앞에서 존1나 크게틀고 싶네ㅋㅋ
@j.j8575,my universe 좋은 기념 오랜만에 보러옴
@user-rg5nj9wc3o,이응민.....이승훈...이진우
@user-jb8jt3km9u,저는 이노래를 듣고 아침밥이 맜있어졌습니다 여러분들은 그러니 지구온난화를 막아주세요
@user-zq9oq7db6w,비트가 ㅈ사기다
@user-en8hu2rc8u,Jesus 이야기인가
@_a_b_c,앙
@yeondalrae,언제들어도 심장떨림
@satomilee1241,저걸 내가 플룻으로 한다니..
@saxophone4881,댓글 보고 계신 이씨 고모 찾습니다
@tinn5649,북치시는 분 팔 겁나 아프실듯.
@user-fd8kk5ce9e,FC바르셀로나 공식주제곡인줄 알았다
@user-ok6uu5cp1s,북소리는 심장에 도움되요
@user-gj3ni4co9p,무교도 신성 기독교로 만들어버리는 노래같네
@kingdompark3084,"오늘 이만갑에서 이 노래가 소개되었네요, 김정은의 장래로...ㅎㅎ"
@user-ch7yb7ge6h,한국공연이랑 미국공연 수나 비교하면 ㄷㄷㄷㄷㄷ
@user-el4bz4ek3f,공짜로 보는게 아까워서 데이터 키고 봤습니다.
@Ajinyy,"""전역할때 집가면서 듣고싶은 노래 1위"""
@user-no6le8ew9q,쌘 임펙트같은게 없다 좀 아쉽네
@eusddd,끝음을 왜 버리는(?)거임???
@user-px6vo9np5r,비바라비다 치고왔는데 태버가 먼저보이네...
@Yona42,이분 내한 하셨었나...만약 안하셨으면 해주셨음 좋겠다
@user-ic9xm7ll3m,하나님과 예수님깨서... 너무 좋으시겠어요~~ 이노래가....
@user-rp1cd3hs7h,대머리아저씨가 드럼치고있을때 손을 넣었을때 다치면 콘서트 어떻게될까 라고 했던 댓글을 어디갔냐고 했엇는데 그댓글은 또어디갔지..
@user-rg5nj9wc3o,그래 전민성...음정원.....
@FLYBoyENT,우크라이나 국민에 희망과 푸틴에 절망을 …
@sushikimchinam,근데 저기 관중으로 있는데 화장실 가고싶으몀 어캄?
@user-yn4jt1yp6t,근데 이거 반짝이는 워터멜론에 나오는 거 아닌가 비바 라비다
@68388,가뿟냐? 방송의아버지는누구냐?
@tiven9694,이노래 제목 까먹어서 북치는 대머리 치니까 나옴 ㅋㅋㅋㅋ
@user-bm2rl7dd8d,ㄱㅎ 탄핵때 유행하던 노래  캬!  ㅌㅎ이즈 컴잉~~!!
@phw6274,내한 시바 왜 안갔지
@user-mr2vv3jd9f,2:08 누나는 똥을 싸 냄비에~ 댓글어디감
@user-hm2gy1sc8n,한국에서 외상의학과 자원 봉사나 하지....ㅜㅜ
@Merong1481,이 아저씨 땜에 역사에 별로 관심없던 내가 프랑스 역사까지 공부함 ㅋㅋ
@ssibjadorayiba9367,살라딘의 다마스커스 검으로 확 다 마 썰어버렸어야 했는데...
@joerandom435,김정은이 꼭 들어야하는 노래
@qwerty4979,와 드러머는 헬창이 해야겠네
@user-qo9bs2ed4e,ㅋㅋㅋㅋ 뮤지컬마냥 팝송도 자주 듣는다고 주변에 이야기 하면서 자존감 높이는 애들이 좋아 할만한 ㅋㅋㅋ
@user-ws5uz1cd7j,난 미상이라 한다 콜드 플레이는 한국을 존중하지 않는다~~~~그게 화가 난다~~~
@user-co5vg4bk7r,쓰발 커버 들을때 마다 이거 보러 오는듯
@user-wn5ld5oq3k,제목몰라서 오오오오 치니까 오오오오 오오오오 팝송이라고 연관검색어 뜨네ㅋㅋㅋㅋㅋㅋㅋ
@user-oo6op1ij5j,ㅛㅛ
@SMILIIINGG,가사가 약간 루이 16세가 사형 당하기 전 생각을 가사로 표현한거 같음.
@abcdefghi_klmnopqrstuv_yz,이정도면 예수님도 한번쯤은 들어 보지 않았을까
@justa954,대머리아저씨… 머리카락은 다놓치셨으면서.. 박자는안놓치셔…
@44RON.L,영상에서 인류애가 느껴지네..
@emilyyou8488,고음불가
@there7556,"보통의 한국인이라면 대머리아저씨처럼 하다가 중도포기하면서 채 던졌다..,"
@user-le2re6ys2w,어릿광대에서 내가 좀 컷다. 잔인하게.
@user-oh4wv6tg6f,이건 저스틴비버도못 따라해..
@user-no2im9nn4q,꿈 테러단 모여라
@user-pz5zv7lg4z,이노래가 이번 세기 안에 촌스러워지는 날이 올까요?
@user-ir4cd4yu6l,그 댓글 어디갔냐 2:07 누나는똥을싸 냄비에~
@user-to6lf7gw7j,아우 제목기억안나서 북치는베이스 치고들어왔네ㅋㅋ
@MBTI_ESFJ,개씹메가히트곡ㅋㅋ
@user-mp8yk9tt1u,ㅋ
@MelMang,어떤 노래든 알람소리로 해놓으면 듣기싫어지는데 이건 예외임.
@user-oq9tt8gp6p,방보다는 감옥으로 번역하는게 좋지않았을까
@user-tu2dm1iq7z,나 인문학 동아리 할때 강사분이 틀어주셨는데 어떤 화가랑 관련이 있고 그 화가는 어릴적에 교통사고를 당했어 아마 특징은 일자눈썹인데 누군지 아는사람 대댓 달아주면 고마울거 같아
@user-iv7hv8cr3e,제목 몰라서 비바람이다 치니까 나오네..
@user-bw4im9je3g,제목 생각 안나서 북치는 대머리 아저씨치니까 나오네..
@user-ox4zf6cl6c,.ㅡㅡㅡㅡㅡ
@user-nu2ny6df2c,선망하고 싶다
@msl-nn2vt,크리스마틴이 왜 브라질국기 허리에 차고있는지아시는분
@Banana__Milk,아 박사 노래가 아니네 번지수 다시
@user-vs4wu9ze5q,난 진짜 신기한게 오른손으로 북을 치는데 왼손으로 종을 치는게 넘 신기해
@user-ns3bm2hm8s,역사공부하다가 들으면 ㅈㄴ 할맛난다
@solic3212,홍진영 viva la vida 신곡 컴백한다고 해서 검색했는데 안 보이네 ㅋㅋㅋㅋㅋㅋㅋ
@chuncheoncityboy,다양한 의견이 있습니다 저는 최근에 유퀴즈에 나온 황석희님이 떠올라 다시 여길 방문했습니다. 무슨 수식이 필요할까요? 그저 영상 제목에 있듯이 by 영화번역가 황석희  이 자체만으로 그의 존재감을 당당히 보여준거같습니다. 작가님이 여기를 볼지 안볼지 모르겠지만 멋있습니다 선배님
@user-dg1os5qh4z,시험기간에 들으면 망하는 노래 1순위
@himlee-pw7sb,난 왜 이노래만 들으면 판테온이 생각나냐
@user-iq1ll7sg9b,도도한 주님의 말씀뒤에 광야에서 홀로 기도하시는 그분의 외로움  아 참 그립습니다  주님 이 당당함과 힘이
@user-oz5fx1kg5p,뛰면서 노래불러봐라...안힘든가....ㅡㅡ 명곡에 태클을 걸고있네....
@djeisbxkdoe,저북치는 사람 개힘들겠다
@user-oq7ux9vj3v,이형님 허리좀 펴드려..(?)
@JamesPark77777,문산군 물러날때 쓰이는 노래 ㄷㄷ 왕조시대를 끝내버리는 석열이형 입장곡ㅋㅋㅋ
@islandnew4403,한국에서 절때 하면 안됨 저 함성과 다물고 있어야할때 구분하니까 몇배는 웅장해짐 한국이였음 돼지 멱따는 소리부터 노래만 방해하고 있을꺼임
@jungmin21,브라질이었나보네
@bbb436,"곡은 좋은데, 곡에 비해서 인기는 너무 과장된거 같다."
@user-wj2yk9wp8k,만약 내 인생이 4분 남았다면 이 노래를 마지막으로 내 삶을 끝낼거다.
@user-uz7xx5bs6t,빨리 시진핑핑이바이러스에서 완전히 벗어나길
@user-fl1ib5xb5k,오재일
@user-ow2hn5qm7c,자 이제  everybody wants to  rule the world 들어보세요
@user-lc8ky8yi5h,🇮🇱  🇵🇸  평화가 왔으면
@Sangja_,뭐야 그 댓글 어디갔지 외국에서 인생이 비디오게임이면 이 노래는 엔딩크레딧 노래라고 했었는데
@user-gdragon,뭔데 좋아요가 0개나 받았을지 궁금하지?ㅋ
@crossfitdongbaek7850,나도 북치고싶다
@user-xy6uy6gp1v,옛날 댓글에 누가 박근혜 전지적 시점 이라고했었는데
@user-wh3pe6rs9y,누나는 똥을싸 냄비에 2:08
@C.O.M.,홍진영 비바라비다 보고 온 사람 손
@-error404..0-0,호날두 은퇴식때 틀어줬으면 좋겠다
@hdthdd2763,로마기병대 노래치니까 나오네
@SEOUL_BEARS2,논문 표절한 홍모씨의 비바라비다듣다가 이걸 들으니깐 귀정화가 되는구만
@user-gx7ky5bc2c,이런북소리 심장소리 와 락 내가 젤 좋아하는 ㅡ 북소리 락리듬 과 어우러지 다 박수 짝짝짝짝ㅡ 첨느낀다 요동치는 목소리 와북의조합이라니 거기다 BTS와 콜라보 대ㅡ한민국 짝ㅡ짝짝짝 창의적이네 영국그룹 앞으로  한국에 어떤그룹이 탄생 될지 기대ㅡ해보며 ^&^●■♤♡♡
@user-ze8so6kp6x,중반부터 호흡 엄청 부족하네;ㅋㅋ
@user-hi1by3um6c,북치기 종치기
@lionelmessi9199,염따야 들어라
@geumhyangok8107,한국에서의 떼창의 웅장함이 느껴지진않네....
@Gucci-StarShip,빡빡이 중간에 10초 정도만 쉬고 끝까지 두드리네 ㅠㅠ
@user-bg5xy5uj1q,원곡처럼 안 부르고 음 조금씩 다르게 하는 거 킹받는데 콜드플레이라 참아지네 ㅋㅋ
@neverstop8485,보면 볼수록 자꾸 대머리 아저씨만 눈에 들어오네....
@maitriyoga6939,코로나 끝나면 진짜 ㄹㅇ로 콜드플레이 공연 가고 싶음    ...자세히 보기
@user-rg5nj9wc3o,폰은석 돼ㅛ다 그만 죽어
@shubamnickname,북치는 아저씨 힘들겠다..
@user-qx6po4vh5c,진짜 북치고 종치고 혼자 다하네
@user-rg5nj9wc3o,죽지 말고 걍멀쩡하게 살아 제발
@ranteria,가사번역 길거리 청소가 맞나? 거리를 휩쓸고 다녔다 라고 해야하는거 아닌가?
@kh78_,북치는 아저씨랑 같은 템포로 책상을 주먹으로 치다보면 저 아저씨의 위대함을 새삼느낌...줜내 아픈데 어케했누...역시 머머리의 딸근...ㄷㄷ
@user-fb8yw2kx2x,북하고 종치는 사람 박자감 오지네 ㅋ
@leeth9865,떼창월드컵은 안하냐
